name,path,plasmocitos,nao_plasmocitos,fold,type
1692243679047,../data/processed/pascal_voc/1692243679047.xml,1,1,4,val
P_20221017_150415,../data/processed/pascal_voc/P_20221017_150415.xml,1,1,4,val
IMG_20230628_185755,../data/processed/pascal_voc/IMG_20230628_185755.xml,2,1,4,val
IMG00083,../data/processed/pascal_voc/IMG00083.xml,8,5,4,val
1692243680184,../data/processed/pascal_voc/1692243680184.xml,1,1,4,val
1692243678482,../data/processed/pascal_voc/1692243678482.xml,4,1,4,val
1692243680119,../data/processed/pascal_voc/1692243680119.xml,3,0,4,val
P_20221017_161510,../data/processed/pascal_voc/P_20221017_161510.xml,2,3,4,val
IMG_20230628_190007,../data/processed/pascal_voc/IMG_20230628_190007.xml,6,6,4,val
1692243680311,../data/processed/pascal_voc/1692243680311.xml,5,1,4,val
P_20221014_144924,../data/processed/pascal_voc/P_20221014_144924.xml,3,0,4,val
1692243679606,../data/processed/pascal_voc/1692243679606.xml,4,0,4,val
IMG00247,../data/processed/pascal_voc/IMG00247.xml,4,6,4,val
1692243679319,../data/processed/pascal_voc/1692243679319.xml,1,1,4,val
IMG_20230628_183635,../data/processed/pascal_voc/IMG_20230628_183635.xml,1,4,4,val
P_20221014_145331,../data/processed/pascal_voc/P_20221014_145331.xml,1,1,4,val
IMG01204,../data/processed/pascal_voc/IMG01204.xml,9,12,4,val
IMG00003,../data/processed/pascal_voc/IMG00003.xml,14,9,4,val
1692243679331,../data/processed/pascal_voc/1692243679331.xml,1,2,4,val
1692243678381,../data/processed/pascal_voc/1692243678381.xml,4,1,4,val
IMG_20230628_183729,../data/processed/pascal_voc/IMG_20230628_183729.xml,4,0,4,val
IMG00238,../data/processed/pascal_voc/IMG00238.xml,3,13,4,val
IMG01136,../data/processed/pascal_voc/IMG01136.xml,1,10,4,val
1692243677913,../data/processed/pascal_voc/1692243677913.xml,2,0,4,val
P_20221017_151640,../data/processed/pascal_voc/P_20221017_151640.xml,1,1,4,val
IMG_20230628_184637,../data/processed/pascal_voc/IMG_20230628_184637.xml,2,2,4,val
1692243679801,../data/processed/pascal_voc/1692243679801.xml,1,1,4,val
1692243679534,../data/processed/pascal_voc/1692243679534.xml,0,4,4,train
IMG01148,../data/processed/pascal_voc/IMG01148.xml,5,29,4,train
1692243679860,../data/processed/pascal_voc/1692243679860.xml,0,4,4,train
IMG_20230628_185536,../data/processed/pascal_voc/IMG_20230628_185536.xml,4,9,4,train
1692243679595,../data/processed/pascal_voc/1692243679595.xml,4,0,4,train
P_20221014_151449,../data/processed/pascal_voc/P_20221014_151449.xml,4,0,4,train
IMG_20230628_183000,../data/processed/pascal_voc/IMG_20230628_183000.xml,1,6,4,train
IMG_20230628_185656,../data/processed/pascal_voc/IMG_20230628_185656.xml,4,0,4,train
1692243679402,../data/processed/pascal_voc/1692243679402.xml,1,1,4,train
IMG_20230628_184909,../data/processed/pascal_voc/IMG_20230628_184909.xml,1,4,4,train
1692243679961,../data/processed/pascal_voc/1692243679961.xml,16,3,4,train
1692243677959,../data/processed/pascal_voc/1692243677959.xml,1,1,4,train
1692243679493,../data/processed/pascal_voc/1692243679493.xml,4,0,4,train
1692243679764,../data/processed/pascal_voc/1692243679764.xml,4,0,4,train
IMG_20230628_185926,../data/processed/pascal_voc/IMG_20230628_185926.xml,4,2,4,train
P_20221017_150842,../data/processed/pascal_voc/P_20221017_150842.xml,1,1,4,train
IMG01169,../data/processed/pascal_voc/IMG01169.xml,6,7,4,train
IMG_0495,../data/processed/pascal_voc/IMG_0495.xml,5,6,4,train
1692243678721,../data/processed/pascal_voc/1692243678721.xml,3,1,4,train
IMG_20230628_183629,../data/processed/pascal_voc/IMG_20230628_183629.xml,1,2,4,train
IMG_20230628_183044,../data/processed/pascal_voc/IMG_20230628_183044.xml,2,2,4,train
1692243679982,../data/processed/pascal_voc/1692243679982.xml,1,1,4,train
IMG_20230628_183738,../data/processed/pascal_voc/IMG_20230628_183738.xml,2,0,4,train
1692243680147,../data/processed/pascal_voc/1692243680147.xml,2,1,4,train
1692243679543,../data/processed/pascal_voc/1692243679543.xml,2,0,4,train
IMG_20230628_184615,../data/processed/pascal_voc/IMG_20230628_184615.xml,4,0,4,train
IMG_20230628_190549,../data/processed/pascal_voc/IMG_20230628_190549.xml,6,3,4,train
1692243680012,../data/processed/pascal_voc/1692243680012.xml,3,1,4,train
1692243679647,../data/processed/pascal_voc/1692243679647.xml,1,1,4,train
1692243679068,../data/processed/pascal_voc/1692243679068.xml,2,3,4,train
1692243679392,../data/processed/pascal_voc/1692243679392.xml,1,2,4,train
IMG_0527,../data/processed/pascal_voc/IMG_0527.xml,5,2,4,train
IMG_20230628_184739,../data/processed/pascal_voc/IMG_20230628_184739.xml,1,2,4,train
P_20221017_153510,../data/processed/pascal_voc/P_20221017_153510.xml,4,0,4,train
1692243679058,../data/processed/pascal_voc/1692243679058.xml,4,0,4,train
1692243678054,../data/processed/pascal_voc/1692243678054.xml,4,0,4,train
1692243680324,../data/processed/pascal_voc/1692243680324.xml,1,1,4,train
IMG_20230628_184431,../data/processed/pascal_voc/IMG_20230628_184431.xml,2,0,4,train
1692243680607,../data/processed/pascal_voc/1692243680607.xml,0,2,4,train
1692243678629,../data/processed/pascal_voc/1692243678629.xml,4,0,4,train
1692243680172,../data/processed/pascal_voc/1692243680172.xml,1,2,4,train
1692243679810,../data/processed/pascal_voc/1692243679810.xml,1,1,4,train
1692243679842,../data/processed/pascal_voc/1692243679842.xml,4,0,4,train
P_20221017_153625,../data/processed/pascal_voc/P_20221017_153625.xml,4,0,4,train
1692243679941,../data/processed/pascal_voc/1692243679941.xml,2,0,4,train
1692243679264,../data/processed/pascal_voc/1692243679264.xml,1,3,4,train
1692243679483,../data/processed/pascal_voc/1692243679483.xml,0,4,4,train
P_20221014_144154,../data/processed/pascal_voc/P_20221014_144154.xml,1,1,4,train
1692243678085,../data/processed/pascal_voc/1692243678085.xml,3,0,4,train
IMG_20230628_182924,../data/processed/pascal_voc/IMG_20230628_182924.xml,1,19,4,train
IMG_20230628_184239,../data/processed/pascal_voc/IMG_20230628_184239.xml,5,11,4,train
P_20221014_145007,../data/processed/pascal_voc/P_20221014_145007.xml,4,0,4,train
IMG_20230628_183303,../data/processed/pascal_voc/IMG_20230628_183303.xml,2,1,4,train
1692243680022,../data/processed/pascal_voc/1692243680022.xml,4,0,4,train
IMG_7024,../data/processed/pascal_voc/IMG_7024.xml,2,2,4,train
P_20221014_145104,../data/processed/pascal_voc/P_20221014_145104.xml,4,0,4,train
1692243678865,../data/processed/pascal_voc/1692243678865.xml,2,0,4,train
1692243680415,../data/processed/pascal_voc/1692243680415.xml,8,3,4,train
1692243678670,../data/processed/pascal_voc/1692243678670.xml,1,1,4,train
P_20221014_150450,../data/processed/pascal_voc/P_20221014_150450.xml,1,1,4,train
1692243679679,../data/processed/pascal_voc/1692243679679.xml,11,5,4,train
IMG00713,../data/processed/pascal_voc/IMG00713.xml,1,1,4,train
IMG_20230628_183114,../data/processed/pascal_voc/IMG_20230628_183114.xml,2,0,4,train
IMG00245,../data/processed/pascal_voc/IMG00245.xml,7,7,4,train
IMG_20230628_185842,../data/processed/pascal_voc/IMG_20230628_185842.xml,2,3,4,train
IMG00877,../data/processed/pascal_voc/IMG00877.xml,2,3,4,train
IMG_20230628_184439,../data/processed/pascal_voc/IMG_20230628_184439.xml,4,4,4,train
IMG_20230628_184358,../data/processed/pascal_voc/IMG_20230628_184358.xml,3,6,4,train
1692243678469,../data/processed/pascal_voc/1692243678469.xml,2,0,4,train
IMG_20230628_185501,../data/processed/pascal_voc/IMG_20230628_185501.xml,4,4,4,train
IMG_9539,../data/processed/pascal_voc/IMG_9539.xml,4,30,4,train
1692243680672,../data/processed/pascal_voc/1692243680672.xml,1,2,4,train
1692243679773,../data/processed/pascal_voc/1692243679773.xml,0,5,4,train
1692243679893,../data/processed/pascal_voc/1692243679893.xml,4,0,4,train
1692243677869,../data/processed/pascal_voc/1692243677869.xml,1,1,4,train
IMG_8746,../data/processed/pascal_voc/IMG_8746.xml,6,0,4,train
IMG_20230628_183145,../data/processed/pascal_voc/IMG_20230628_183145.xml,3,2,4,train
1692243679343,../data/processed/pascal_voc/1692243679343.xml,10,1,4,train
P_20221017_153440,../data/processed/pascal_voc/P_20221017_153440.xml,2,0,4,train
IMG_20230628_182840,../data/processed/pascal_voc/IMG_20230628_182840.xml,1,3,4,train
IMG_20230628_185426,../data/processed/pascal_voc/IMG_20230628_185426.xml,3,3,4,train
IMG01122,../data/processed/pascal_voc/IMG01122.xml,7,17,4,train
1692243678530,../data/processed/pascal_voc/1692243678530.xml,1,1,4,train
IMG01205,../data/processed/pascal_voc/IMG01205.xml,2,7,4,train
IMG00264,../data/processed/pascal_voc/IMG00264.xml,1,1,4,train
IMG00002,../data/processed/pascal_voc/IMG00002.xml,15,11,4,train
1692243678226,../data/processed/pascal_voc/1692243678226.xml,4,0,4,train
1692243679034,../data/processed/pascal_voc/1692243679034.xml,4,2,4,train
P_20221014_150533,../data/processed/pascal_voc/P_20221014_150533.xml,4,0,4,train
P_20221014_145142,../data/processed/pascal_voc/P_20221014_145142.xml,4,0,4,train
IMG_20230628_184543,../data/processed/pascal_voc/IMG_20230628_184543.xml,2,0,4,train
1692243678876,../data/processed/pascal_voc/1692243678876.xml,4,0,4,train
IMG_1850,../data/processed/pascal_voc/IMG_1850.xml,1,15,4,train
IMG_20230628_185306,../data/processed/pascal_voc/IMG_20230628_185306.xml,2,0,4,train
IMG_20230628_184148,../data/processed/pascal_voc/IMG_20230628_184148.xml,5,7,4,train
IMG_20230628_184948,../data/processed/pascal_voc/IMG_20230628_184948.xml,7,6,4,train
1692243678562,../data/processed/pascal_voc/1692243678562.xml,2,1,4,train
IMG_20230628_184106,../data/processed/pascal_voc/IMG_20230628_184106.xml,3,2,4,train
IMG_9191,../data/processed/pascal_voc/IMG_9191.xml,1,11,4,train
1692243679973,../data/processed/pascal_voc/1692243679973.xml,4,0,4,train
1692243680440,../data/processed/pascal_voc/1692243680440.xml,4,7,4,train
P_20221017_161331,../data/processed/pascal_voc/P_20221017_161331.xml,4,0,4,train
P_20221014_144024,../data/processed/pascal_voc/P_20221014_144024.xml,11,0,4,train
IMG_20230628_183008,../data/processed/pascal_voc/IMG_20230628_183008.xml,2,10,4,train
IMG01135,../data/processed/pascal_voc/IMG01135.xml,0,3,4,train
1692243680595,../data/processed/pascal_voc/1692243680595.xml,4,0,4,train
P_20221014_145236,../data/processed/pascal_voc/P_20221014_145236.xml,4,0,4,train
1692243678887,../data/processed/pascal_voc/1692243678887.xml,4,0,4,train
1692243680378,../data/processed/pascal_voc/1692243680378.xml,3,2,4,train
IMG_20230628_190013,../data/processed/pascal_voc/IMG_20230628_190013.xml,3,0,4,test
IMG_20230628_190524,../data/processed/pascal_voc/IMG_20230628_190524.xml,6,3,4,test
1692243679691,../data/processed/pascal_voc/1692243679691.xml,4,1,4,test
IMG00237,../data/processed/pascal_voc/IMG00237.xml,6,5,4,test
1692243677988,../data/processed/pascal_voc/1692243677988.xml,4,0,4,test
IMG01160,../data/processed/pascal_voc/IMG01160.xml,7,121,4,test
IMG_20230628_184658,../data/processed/pascal_voc/IMG_20230628_184658.xml,2,4,4,test
IMG_20230628_183846,../data/processed/pascal_voc/IMG_20230628_183846.xml,7,3,4,test
IMG00014,../data/processed/pascal_voc/IMG00014.xml,5,2,4,test
1692243678920,../data/processed/pascal_voc/1692243678920.xml,4,0,4,test
1692243679627,../data/processed/pascal_voc/1692243679627.xml,0,3,4,test
P_20221014_151510,../data/processed/pascal_voc/P_20221014_151510.xml,4,0,4,test
IMG_20230628_190020,../data/processed/pascal_voc/IMG_20230628_190020.xml,2,2,4,test
IMG00569,../data/processed/pascal_voc/IMG00569.xml,3,2,4,test
IMG_0344,../data/processed/pascal_voc/IMG_0344.xml,2,2,4,test
1692243678778,../data/processed/pascal_voc/1692243678778.xml,5,1,4,test
1692243678621,../data/processed/pascal_voc/1692243678621.xml,2,1,4,test
1692243679164,../data/processed/pascal_voc/1692243679164.xml,4,0,4,test
IMG_20230628_183639,../data/processed/pascal_voc/IMG_20230628_183639.xml,1,1,4,test
1692243678448,../data/processed/pascal_voc/1692243678448.xml,2,2,4,test
1692243678574,../data/processed/pascal_voc/1692243678574.xml,2,0,4,test
IMG_20230628_185218,../data/processed/pascal_voc/IMG_20230628_185218.xml,3,7,4,test
1692243678459,../data/processed/pascal_voc/1692243678459.xml,3,0,4,test
1692243678408,../data/processed/pascal_voc/1692243678408.xml,1,1,4,test
1692243678105,../data/processed/pascal_voc/1692243678105.xml,9,0,4,test
1692243678195,../data/processed/pascal_voc/1692243678195.xml,1,1,4,test
1692243679379,../data/processed/pascal_voc/1692243679379.xml,2,0,4,test
1692243678211,../data/processed/pascal_voc/1692243678211.xml,1,1,4,test
1692243678834,../data/processed/pascal_voc/1692243678834.xml,4,0,4,test
IMG_20230628_183532,../data/processed/pascal_voc/IMG_20230628_183532.xml,6,3,4,test
IMG_20230628_185453,../data/processed/pascal_voc/IMG_20230628_185453.xml,3,3,4,test
IMG00233,../data/processed/pascal_voc/IMG00233.xml,11,5,4,test
1692243680390,../data/processed/pascal_voc/1692243680390.xml,8,5,4,test
1692243678743,../data/processed/pascal_voc/1692243678743.xml,4,0,4,test
1692243678680,../data/processed/pascal_voc/1692243678680.xml,3,1,4,test
1692243680133,../data/processed/pascal_voc/1692243680133.xml,13,0,4,test
P_20221017_145858,../data/processed/pascal_voc/P_20221017_145858.xml,1,1,4,test
IMG_20230628_185131,../data/processed/pascal_voc/IMG_20230628_185131.xml,5,4,4,test
IMG_20230628_185638,../data/processed/pascal_voc/IMG_20230628_185638.xml,2,3,4,test
IMG_7045,../data/processed/pascal_voc/IMG_7045.xml,4,0,4,test
IMG_20230628_183802,../data/processed/pascal_voc/IMG_20230628_183802.xml,3,6,4,test
1692243678517,../data/processed/pascal_voc/1692243678517.xml,3,1,4,test
1692243678037,../data/processed/pascal_voc/1692243678037.xml,1,2,4,test
1692243679992,../data/processed/pascal_voc/1692243679992.xml,6,0,4,test
1692243678352,../data/processed/pascal_voc/1692243678352.xml,4,0,4,test
IMG01154,../data/processed/pascal_voc/IMG01154.xml,9,22,4,test
IMG01170,../data/processed/pascal_voc/IMG01170.xml,6,10,4,test
1692243680233,../data/processed/pascal_voc/1692243680233.xml,3,0,4,test
IMG00239,../data/processed/pascal_voc/IMG00239.xml,9,5,4,test
P_20221014_143712,../data/processed/pascal_voc/P_20221014_143712.xml,1,1,4,test
IMG_20230628_182658,../data/processed/pascal_voc/IMG_20230628_182658.xml,0,4,4,test
1692243679723,../data/processed/pascal_voc/1692243679723.xml,1,2,4,test
1692243680504,../data/processed/pascal_voc/1692243680504.xml,4,0,4,test
IMG_E0886,../data/processed/pascal_voc/IMG_E0886.xml,9,56,4,test
P_20221014_143831,../data/processed/pascal_voc/P_20221014_143831.xml,1,1,4,train
IMG00099,../data/processed/pascal_voc/IMG00099.xml,4,0,4,train
1692243679450,../data/processed/pascal_voc/1692243679450.xml,0,4,4,train
IMG_20230628_184121,../data/processed/pascal_voc/IMG_20230628_184121.xml,8,16,4,train
P_20221014_144145,../data/processed/pascal_voc/P_20221014_144145.xml,3,0,4,train
1692243678285,../data/processed/pascal_voc/1692243678285.xml,1,1,4,train
P_20221014_145255,../data/processed/pascal_voc/P_20221014_145255.xml,1,1,4,train
IMG_20230628_185123,../data/processed/pascal_voc/IMG_20230628_185123.xml,4,0,4,train
1692243679512,../data/processed/pascal_voc/1692243679512.xml,4,0,4,train
1692243679365,../data/processed/pascal_voc/1692243679365.xml,4,0,4,train
IMG_9495,../data/processed/pascal_voc/IMG_9495.xml,1,12,4,train
1692243678639,../data/processed/pascal_voc/1692243678639.xml,4,0,4,train
1692243678439,../data/processed/pascal_voc/1692243678439.xml,2,1,4,train
IMG_20230628_182604,../data/processed/pascal_voc/IMG_20230628_182604.xml,3,1,4,train
P_20221017_150440,../data/processed/pascal_voc/P_20221017_150440.xml,4,0,4,train
1692243678242,../data/processed/pascal_voc/1692243678242.xml,1,1,4,train
IMG_20230628_185735,../data/processed/pascal_voc/IMG_20230628_185735.xml,6,4,4,train
1692243679210,../data/processed/pascal_voc/1692243679210.xml,2,1,4,train
1692243679461,../data/processed/pascal_voc/1692243679461.xml,4,0,4,train
IMG01185,../data/processed/pascal_voc/IMG01185.xml,2,6,4,train
IMG01211,../data/processed/pascal_voc/IMG01211.xml,25,2,4,train
1692243680646,../data/processed/pascal_voc/1692243680646.xml,0,4,4,train
IMG01182,../data/processed/pascal_voc/IMG01182.xml,4,3,4,train
1692243678261,../data/processed/pascal_voc/1692243678261.xml,1,1,4,train
P_20221014_152102,../data/processed/pascal_voc/P_20221014_152102.xml,4,0,4,train
1692243679151,../data/processed/pascal_voc/1692243679151.xml,0,4,4,train
1692243678732,../data/processed/pascal_voc/1692243678732.xml,4,0,4,train
IMG_20230628_184934,../data/processed/pascal_voc/IMG_20230628_184934.xml,3,16,4,train
1692243679755,../data/processed/pascal_voc/1692243679755.xml,1,1,4,train
IMG00007,../data/processed/pascal_voc/IMG00007.xml,11,5,4,train
IMG00000,../data/processed/pascal_voc/IMG00000.xml,17,6,4,train
1692243679175,../data/processed/pascal_voc/1692243679175.xml,4,0,4,train
1692243679244,../data/processed/pascal_voc/1692243679244.xml,1,1,4,train
1692243679745,../data/processed/pascal_voc/1692243679745.xml,4,0,4,train
IMG_20230628_184209,../data/processed/pascal_voc/IMG_20230628_184209.xml,4,4,4,train
1692243679128,../data/processed/pascal_voc/1692243679128.xml,1,1,4,train
IMG00878,../data/processed/pascal_voc/IMG00878.xml,8,7,4,train
P_20221014_145210,../data/processed/pascal_voc/P_20221014_145210.xml,2,0,4,train
1692243679574,../data/processed/pascal_voc/1692243679574.xml,1,1,4,train
1692243680337,../data/processed/pascal_voc/1692243680337.xml,3,0,4,train
P_20221017_153317,../data/processed/pascal_voc/P_20221017_153317.xml,1,1,4,train
1692243677925,../data/processed/pascal_voc/1692243677925.xml,3,1,4,train
1692243679116,../data/processed/pascal_voc/1692243679116.xml,4,0,4,train
1692243678591,../data/processed/pascal_voc/1692243678591.xml,1,1,4,train
IMG_20230628_185805,../data/processed/pascal_voc/IMG_20230628_185805.xml,3,6,4,train
IMG01117,../data/processed/pascal_voc/IMG01117.xml,6,4,4,train
IMG00244,../data/processed/pascal_voc/IMG00244.xml,5,4,4,train
1692243679885,../data/processed/pascal_voc/1692243679885.xml,1,1,4,train
1692243677878,../data/processed/pascal_voc/1692243677878.xml,3,7,4,train
1692243677854,../data/processed/pascal_voc/1692243677854.xml,1,2,4,train
IMG_0536,../data/processed/pascal_voc/IMG_0536.xml,3,98,4,train
1692243679104,../data/processed/pascal_voc/1692243679104.xml,4,0,4,train
1692243679502,../data/processed/pascal_voc/1692243679502.xml,2,0,4,train
IMG_0952,../data/processed/pascal_voc/IMG_0952.xml,3,24,4,train
IMG_20230628_185138,../data/processed/pascal_voc/IMG_20230628_185138.xml,5,8,4,train
1692243678428,../data/processed/pascal_voc/1692243678428.xml,1,1,4,train
1692243677862,../data/processed/pascal_voc/1692243677862.xml,3,1,4,train
1692243678141,../data/processed/pascal_voc/1692243678141.xml,0,2,4,train
